id,is_angin_topan,is_banjir,is_erupsi,is_gempa,is_karhutla,is_kekeringan,is_longsor,is_tsunami,multilabel
kekeringan_1088,0,0,0,0,0,0,0,0,0
karhutla_0206,0,0,0,0,1,0,0,0,8
longsor_0796,0,0,0,0,0,0,0,0,0
angin_topan_0828,0,0,0,0,0,0,0,0,0
erupsi_0028,0,0,0,0,0,0,0,0,0
tsunami_1012,0,0,0,0,0,0,0,0,0
tsunami_0030,0,0,0,0,0,0,0,0,0
longsor_0976,0,0,0,0,0,0,0,0,0
gempa_0819,0,0,0,0,0,0,0,0,0
tsunami_0786,0,0,0,1,0,0,0,0,16
erupsi_0430,0,0,0,0,0,0,0,0,0
kekeringan_0084,0,0,0,0,0,0,0,0,0
banjir_0138,0,1,0,0,0,0,1,0,66
erupsi_0468,0,0,0,0,0,0,0,0,0
erupsi_0575,0,0,0,0,0,0,0,0,0
kekeringan_0019,0,0,0,0,1,0,0,0,8
banjir_1157,0,0,0,0,0,0,0,0,0
karhutla_0388,0,0,0,0,1,0,0,0,8
longsor_0582,0,0,0,0,0,0,0,0,0
gempa_0218,0,0,0,1,0,0,0,0,16
angin_topan_0127,1,0,0,0,0,0,0,0,128
tsunami_0489,0,0,0,0,0,0,0,0,0
karhutla_0633,0,0,0,0,1,0,0,0,8
kekeringan_0077,0,0,0,0,0,1,0,0,4
angin_topan_1132,0,0,0,0,0,0,0,0,0
angin_topan_0973,0,0,0,0,0,0,0,0,0
kekeringan_0533,0,0,0,0,0,0,0,0,0
kekeringan_0977,0,0,0,0,0,0,0,0,0
angin_topan_0173,0,0,0,0,0,0,0,0,0
kekeringan_0106,0,0,0,0,0,0,0,0,0
kekeringan_0788,0,0,0,0,0,0,0,0,0
tsunami_0072,0,0,0,1,0,0,0,0,16
erupsi_0834,0,0,0,0,0,0,0,0,0
longsor_0964,0,1,0,0,0,0,0,0,64
longsor_0877,0,0,0,0,0,0,1,0,2
angin_topan_1063,0,0,0,0,0,0,0,0,0
banjir_0862,0,0,0,0,0,0,0,0,0
banjir_1231,0,0,0,0,0,0,0,0,0
erupsi_0046,0,0,1,0,0,0,0,0,32
longsor_0655,0,0,0,0,0,0,1,0,2
gempa_0898,0,0,0,0,0,0,0,0,0
erupsi_0688,0,0,0,0,0,0,0,0,0
erupsi_0377,0,0,0,0,0,0,0,0,0
angin_topan_1050,0,0,0,0,0,0,0,0,0
karhutla_0791,0,0,0,0,1,0,0,0,8
gempa_0078,0,0,0,0,0,0,0,0,0
kekeringan_1076,0,0,0,0,0,0,0,0,0
longsor_0626,0,0,0,0,0,0,0,0,0
gempa_0581,0,0,0,1,0,0,0,0,16
kekeringan_0181,0,0,0,0,0,0,0,0,0
gempa_0513,0,0,0,0,0,0,0,0,0
banjir_0949,0,1,0,0,0,0,1,0,66
kekeringan_0633,0,0,0,0,0,0,0,0,0
karhutla_0561,0,0,0,0,1,0,0,0,8
banjir_0334,0,0,0,0,0,0,0,0,0
erupsi_0538,0,0,0,0,0,0,0,0,0
banjir_0815,0,0,0,0,0,0,0,0,0
karhutla_0803,0,0,0,0,1,0,0,0,8
angin_topan_0293,0,0,0,0,0,0,0,0,0
banjir_1126,0,0,0,0,0,0,0,0,0
angin_topan_0012,0,0,0,0,0,0,0,0,0
gempa_0841,0,0,0,0,0,0,0,0,0
erupsi_0620,0,0,0,0,0,0,0,0,0
karhutla_0344,0,0,0,0,0,0,0,0,0
karhutla_1052,0,0,0,0,1,0,0,0,8
karhutla_0256,0,0,0,0,1,0,0,0,8
erupsi_0373,0,0,1,0,0,0,0,0,32
karhutla_0203,0,0,0,0,0,0,0,0,0
longsor_0753,0,0,0,0,0,0,1,0,2
gempa_0794,0,0,0,0,0,0,0,0,0
angin_topan_0647,0,0,0,0,0,0,0,0,0
kekeringan_0567,0,0,0,0,0,0,0,0,0
longsor_0173,0,0,0,0,0,0,0,0,0
tsunami_0141,0,0,0,0,0,0,0,0,0
tsunami_1034,0,0,0,0,0,0,0,0,0
erupsi_0609,0,0,0,0,0,0,0,0,0
gempa_0903,0,0,0,0,0,0,0,0,0
banjir_0614,0,0,0,0,0,0,0,0,0
erupsi_0825,0,0,0,0,0,0,0,0,0
longsor_0968,0,0,0,0,0,0,0,0,0
angin_topan_1004,0,0,0,0,0,0,0,0,0
erupsi_0993,0,0,0,0,0,0,0,0,0
karhutla_0759,0,0,0,0,0,0,0,0,0
longsor_0644,0,0,0,0,0,0,0,0,0
kekeringan_0867,0,0,0,0,0,0,0,0,0
banjir_0606,0,0,0,0,0,0,0,0,0
kekeringan_0171,0,0,0,0,0,0,0,0,0
gempa_0828,0,0,0,0,0,0,0,0,0
kekeringan_0835,0,0,0,0,0,0,0,0,0
tsunami_0478,0,0,0,0,0,0,0,1,1
karhutla_0792,0,0,0,0,1,0,0,0,8
karhutla_0487,0,0,0,0,1,0,0,0,8
gempa_0060,0,0,0,0,0,0,0,0,0
tsunami_0131,0,0,0,0,0,0,0,0,0
gempa_0652,0,0,0,0,0,0,0,0,0
tsunami_0638,0,0,0,0,0,0,0,0,0
gempa_1089,0,0,0,0,0,0,0,0,0
tsunami_0472,0,0,0,0,0,0,0,0,0
banjir_1019,0,1,0,0,0,0,0,0,64
kekeringan_0383,0,0,0,0,0,1,0,0,4
gempa_0331,0,0,0,0,0,0,0,0,0
gempa_0830,0,0,1,0,0,0,0,0,32
gempa_1208,0,0,0,0,0,0,0,0,0
tsunami_0452,0,0,0,0,0,0,0,0,0
kekeringan_0902,0,0,0,0,0,1,0,0,4
angin_topan_1136,0,0,0,1,0,0,0,0,16
angin_topan_0502,0,0,0,0,0,0,0,0,0
erupsi_0787,0,0,0,0,0,0,0,0,0
kekeringan_0935,0,0,0,0,0,0,0,0,0
karhutla_0858,0,0,0,0,1,0,0,0,8
kekeringan_0097,0,0,0,0,0,1,0,0,4
erupsi_1009,0,0,0,0,0,0,0,0,0
kekeringan_0207,0,0,0,0,0,0,0,0,0
gempa_0459,0,0,0,0,0,0,0,0,0
angin_topan_1036,0,0,0,0,0,0,0,0,0
tsunami_1054,0,0,0,0,0,0,0,1,1
erupsi_0135,0,0,0,0,0,0,0,0,0
longsor_1125,0,0,0,0,0,0,1,0,2
kekeringan_0185,0,0,0,0,0,1,0,0,4
erupsi_0004,0,0,0,0,0,0,0,0,0
karhutla_0413,0,0,0,0,1,0,0,0,8
gempa_0142,0,0,0,1,0,0,0,0,16
banjir_0734,0,0,0,0,0,0,0,0,0
banjir_0761,0,0,0,0,0,0,0,0,0
kekeringan_0486,0,0,0,0,0,0,0,0,0
banjir_1086,0,0,0,0,0,0,0,0,0
tsunami_0364,0,0,0,1,0,0,0,0,16
gempa_0734,0,0,0,0,0,0,0,0,0
tsunami_1013,0,0,0,1,0,0,0,0,16
banjir_0759,0,0,0,0,0,0,0,0,0
angin_topan_0561,0,0,0,0,0,0,0,0,0
banjir_0529,0,0,0,0,0,0,0,0,0
banjir_0981,0,0,0,0,0,0,0,0,0
longsor_0873,0,0,0,0,0,0,0,0,0
tsunami_0205,0,0,0,0,0,0,0,0,0
banjir_0408,0,0,0,0,0,0,0,0,0
karhutla_0873,0,0,0,0,0,0,0,0,0
erupsi_0249,0,0,0,0,0,0,1,0,2
tsunami_0434,0,0,0,0,0,0,0,0,0
tsunami_0310,0,0,0,1,0,0,0,0,16
banjir_0897,0,0,0,0,0,0,0,0,0
banjir_0005,0,0,0,0,0,0,0,0,0
angin_topan_0563,0,0,0,0,0,0,0,0,0
gempa_0832,0,0,0,1,0,0,0,0,16
longsor_0308,0,0,0,0,0,0,1,0,2
angin_topan_1028,0,0,0,0,0,0,0,0,0
karhutla_1019,0,0,0,0,0,0,0,0,0
gempa_1013,0,0,0,0,0,0,0,0,0
kekeringan_0757,0,0,0,0,0,0,0,0,0
angin_topan_0969,0,0,0,0,0,0,0,0,0
kekeringan_0744,0,0,0,0,0,0,0,0,0
tsunami_0864,0,0,0,1,0,0,0,1,17
gempa_0206,0,0,0,0,0,0,0,0,0
gempa_0566,0,0,0,0,0,0,0,0,0
gempa_0923,0,0,0,0,0,0,0,0,0
karhutla_1118,0,0,0,0,1,0,0,0,8
erupsi_0483,0,0,0,1,0,0,0,0,16
angin_topan_1174,0,0,0,0,0,0,0,0,0
kekeringan_0673,0,0,0,0,0,0,0,0,0
kekeringan_0456,0,0,0,0,0,0,0,0,0
karhutla_0020,0,1,0,0,0,0,0,0,64
tsunami_0095,0,0,0,1,0,0,0,0,16
kekeringan_0273,0,0,0,0,0,0,0,0,0
karhutla_1024,0,0,0,0,1,0,0,0,8
gempa_0992,0,0,1,0,0,0,0,0,32
karhutla_0702,0,0,0,0,0,0,0,0,0
longsor_0290,0,1,0,0,0,0,0,0,64
angin_topan_0401,0,0,0,0,0,0,0,0,0
erupsi_1069,0,0,0,0,0,0,0,0,0
tsunami_0539,0,0,0,0,0,0,0,1,1
tsunami_0424,0,0,1,0,0,0,0,0,32
kekeringan_0785,0,0,0,0,0,0,0,0,0
angin_topan_0222,0,1,0,0,0,0,0,0,64
angin_topan_0146,0,0,0,0,0,0,0,0,0
gempa_0570,0,0,0,0,0,0,0,0,0
kekeringan_0430,0,0,0,0,0,1,0,0,4
banjir_0391,0,0,0,0,0,0,0,0,0
gempa_0069,0,0,0,0,0,0,0,0,0
angin_topan_0952,0,0,0,0,0,0,0,0,0
gempa_1154,0,0,1,0,0,0,0,0,32
gempa_0004,0,0,0,1,0,0,0,0,16
longsor_0140,0,0,0,0,0,0,0,0,0
tsunami_0229,0,0,0,0,0,0,0,0,0
erupsi_0038,0,0,0,0,0,0,0,0,0
tsunami_0100,0,0,0,0,0,0,0,1,1
erupsi_0681,0,0,1,0,0,0,0,0,32
gempa_0997,0,0,0,0,0,0,0,1,1
banjir_0593,0,0,0,0,0,0,0,0,0
gempa_1053,0,0,0,0,0,0,0,0,0
erupsi_0576,0,0,1,0,0,0,0,0,32
kekeringan_0954,0,0,0,0,0,0,0,0,0
longsor_0833,0,0,0,0,0,0,0,0,0
kekeringan_0911,0,0,0,0,0,0,0,0,0
banjir_0524,0,0,0,0,0,0,0,0,0
karhutla_0321,0,0,0,0,0,0,0,0,0
longsor_0490,1,0,0,0,0,0,0,0,128
gempa_1001,0,0,0,0,0,0,0,0,0
kekeringan_0490,0,0,0,0,0,1,0,0,4
angin_topan_0019,1,0,0,0,0,0,0,0,128
angin_topan_1121,0,0,0,0,0,0,0,0,0
tsunami_0927,0,0,0,0,0,0,0,0,0
karhutla_0107,0,0,0,0,0,0,0,0,0
banjir_0382,0,0,0,0,0,0,0,0,0
erupsi_0551,0,0,1,0,0,0,0,0,32
longsor_0580,0,0,0,0,0,0,0,0,0
gempa_0938,0,0,0,0,0,0,0,0,0
gempa_1086,0,0,0,0,0,0,0,0,0
erupsi_0666,0,0,1,0,0,0,0,0,32
erupsi_0531,0,0,1,0,0,0,0,0,32
kekeringan_1057,0,0,0,0,0,0,0,0,0
gempa_0481,0,0,0,0,0,0,0,0,0
gempa_0109,0,0,0,0,0,0,0,0,0
banjir_1211,0,0,0,0,0,0,0,0,0
angin_topan_0033,0,0,0,0,0,0,0,0,0
karhutla_0508,0,0,0,0,1,0,0,0,8
karhutla_0309,0,0,0,0,0,0,0,0,0
tsunami_1027,0,0,0,0,0,0,0,0,0
banjir_0322,0,1,0,0,0,0,0,0,64
longsor_0533,0,0,0,0,0,0,0,0,0
longsor_0717,0,0,0,0,0,0,0,0,0
banjir_1097,0,1,0,0,0,0,0,0,64
longsor_0141,0,0,0,0,0,0,0,0,0
tsunami_0054,0,0,0,1,0,0,0,0,16
longsor_0779,0,1,0,0,0,0,0,0,64
banjir_1235,0,0,0,0,0,0,0,0,0
kekeringan_0721,0,0,0,0,0,0,0,0,0
tsunami_0844,0,0,0,1,0,0,0,0,16
erupsi_0424,0,0,0,0,0,0,0,1,1
banjir_0459,0,0,0,0,0,0,0,0,0
erupsi_0674,0,0,0,0,0,0,0,0,0
angin_topan_0143,1,0,0,0,0,0,0,0,128
kekeringan_0962,0,0,0,0,0,0,0,0,0
kekeringan_0092,0,0,0,0,0,0,0,0,0
gempa_0210,0,0,0,0,0,0,0,0,0
erupsi_0723,0,0,1,0,0,0,0,0,32
kekeringan_0930,0,0,0,0,0,0,0,0,0
banjir_0203,0,1,0,0,0,0,0,0,64
banjir_0730,0,0,0,0,0,0,0,0,0
gempa_0971,0,0,0,0,0,0,0,0,0
kekeringan_0194,0,0,0,0,0,0,0,0,0
gempa_1157,0,0,0,0,0,0,0,0,0
longsor_1130,0,0,0,0,0,0,1,0,2
banjir_0261,0,1,0,0,0,0,0,0,64
tsunami_1036,0,0,0,0,0,0,0,0,0
banjir_0882,0,0,0,0,0,0,0,0,0
erupsi_0740,0,0,0,0,0,0,0,0,0
kekeringan_0694,0,0,0,0,1,0,0,0,8
tsunami_0959,0,0,0,0,0,0,0,1,1
gempa_0019,0,0,0,1,0,0,0,0,16
longsor_0776,0,0,0,0,0,0,0,0,0
kekeringan_0648,0,0,0,0,0,0,0,0,0
longsor_0651,0,1,0,0,0,0,0,0,64
banjir_0259,0,0,0,0,0,0,0,0,0
banjir_0210,0,0,0,0,0,0,0,0,0
banjir_0198,0,0,0,0,0,0,0,0,0
banjir_0268,0,0,0,0,0,0,0,0,0
erupsi_0915,0,0,0,0,0,0,0,0,0
erupsi_0772,0,0,0,0,0,1,0,0,4
erupsi_0247,0,0,0,0,0,0,0,0,0
tsunami_0835,0,0,0,0,0,0,0,0,0
gempa_0082,0,0,0,0,0,0,0,0,0
banjir_0114,0,0,0,0,0,0,0,0,0
karhutla_0102,0,0,0,0,0,0,0,0,0
kekeringan_0652,0,0,0,0,0,0,0,0,0
banjir_0046,0,0,0,0,0,0,0,0,0
gempa_0452,0,0,0,0,0,0,0,0,0
longsor_0159,0,0,0,0,0,0,0,0,0
longsor_0765,0,0,0,0,0,0,1,0,2
banjir_0084,0,0,0,0,0,0,0,0,0
tsunami_0989,0,0,0,0,0,0,0,0,0
longsor_0331,0,0,0,0,0,0,1,0,2
karhutla_0573,0,0,0,0,0,0,0,0,0
longsor_0865,0,0,0,0,0,0,0,0,0
gempa_1197,0,0,0,1,0,0,0,1,17
kekeringan_0900,0,0,0,0,0,0,0,0,0
angin_topan_1147,1,0,0,0,0,0,0,0,128
karhutla_0958,0,0,0,0,1,0,0,0,8
tsunami_0464,0,0,0,0,0,0,0,1,1
tsunami_0677,0,0,0,0,0,0,0,0,0
angin_topan_0394,0,0,0,0,0,0,0,0,0
tsunami_0379,0,0,0,0,0,0,0,1,1
kekeringan_0508,0,0,0,0,0,0,0,0,0
karhutla_0664,0,0,0,0,0,0,0,0,0
erupsi_0416,0,0,1,0,0,0,0,0,32
tsunami_0550,0,0,0,0,0,0,0,0,0
longsor_0225,0,0,0,0,0,0,1,0,2
tsunami_0197,0,0,0,0,0,0,0,1,1
angin_topan_0731,1,0,0,0,0,0,0,0,128
banjir_1223,0,0,0,0,0,0,0,0,0
kekeringan_0531,0,0,0,0,0,1,0,0,4
longsor_0439,0,0,0,0,0,0,0,0,0
angin_topan_0773,0,0,0,0,0,0,0,0,0
angin_topan_0768,0,0,0,0,0,0,0,0,0
gempa_0021,0,0,0,0,0,0,0,0,0
tsunami_0797,0,0,0,0,0,0,0,0,0
banjir_0316,0,0,0,0,0,0,1,0,2
banjir_0044,0,0,0,0,0,0,0,0,0
erupsi_0098,0,0,0,0,0,0,0,0,0
erupsi_0442,0,0,0,0,0,0,0,0,0
angin_topan_1001,0,0,0,0,0,0,0,0,0
kekeringan_0099,0,0,0,0,0,0,0,0,0
angin_topan_0161,0,0,0,0,0,0,0,0,0
longsor_1087,0,0,0,0,0,0,0,0,0
angin_topan_0191,0,0,0,0,0,0,0,0,0
karhutla_1048,0,0,0,0,0,0,0,0,0
longsor_0641,0,0,0,0,0,0,0,0,0
erupsi_0117,0,0,0,0,0,0,0,0,0
karhutla_1060,0,0,0,0,1,0,0,0,8
longsor_1146,0,0,0,0,0,0,0,0,0
karhutla_0064,0,0,0,0,0,0,0,0,0
longsor_0045,0,0,0,0,0,0,0,0,0
gempa_0042,0,0,0,0,0,0,0,0,0
banjir_1015,0,0,0,0,0,0,0,0,0
banjir_1085,0,0,0,0,0,0,0,0,0
gempa_0062,0,0,0,0,0,0,0,0,0
tsunami_0861,0,0,0,0,0,0,0,0,0
angin_topan_0318,0,0,0,0,0,0,0,0,0
karhutla_0721,0,0,0,0,0,1,0,0,4
tsunami_0157,0,0,0,0,0,0,0,0,0
erupsi_0708,0,0,1,0,0,0,0,0,32
banjir_0631,0,0,0,0,0,0,0,0,0
erupsi_0721,0,0,0,0,0,0,0,0,0
karhutla_0228,0,0,0,0,1,0,0,0,8
longsor_0536,0,0,0,0,0,0,0,0,0
karhutla_0492,0,0,0,0,0,0,0,0,0
karhutla_0360,0,0,0,0,0,0,0,0,0
longsor_0875,0,0,0,0,0,0,1,0,2
banjir_0747,0,0,0,0,0,0,0,0,0
erupsi_1071,0,0,0,0,0,0,0,0,0
gempa_0536,0,0,0,1,0,0,0,0,16
tsunami_0882,0,0,0,0,0,0,0,0,0
gempa_0064,0,0,0,1,0,0,0,0,16
gempa_1151,0,0,0,0,0,0,0,0,0
gempa_0600,0,0,0,0,0,0,0,0,0
kekeringan_0226,0,0,0,0,0,1,0,0,4
longsor_0949,0,0,0,0,0,0,0,0,0
tsunami_0801,0,0,0,0,0,0,0,0,0
banjir_1077,0,1,0,0,0,0,0,0,64
kekeringan_0549,0,0,0,0,0,0,0,0,0
karhutla_0833,0,0,0,0,1,0,0,0,8
erupsi_0207,0,0,0,0,0,0,0,0,0
tsunami_1119,0,0,0,1,0,0,0,1,17
longsor_0555,0,0,0,0,0,0,0,0,0
erupsi_0488,0,0,0,0,0,0,0,0,0
karhutla_0178,0,0,0,0,1,0,0,0,8
karhutla_0246,0,0,0,0,0,0,0,0,0
banjir_0516,0,0,0,0,0,0,0,0,0
erupsi_0815,0,0,0,0,0,0,0,0,0
tsunami_1130,0,0,0,0,0,0,0,0,0
tsunami_0730,0,0,0,0,0,0,0,0,0
karhutla_0415,0,0,0,0,1,0,0,0,8
gempa_0418,0,0,0,0,0,0,0,0,0
erupsi_0395,0,0,0,0,0,0,0,0,0
erupsi_0677,0,0,0,0,0,0,0,0,0
longsor_1206,0,0,0,0,0,0,0,0,0
angin_topan_0951,1,0,0,0,0,0,0,0,128
tsunami_0568,0,0,0,0,0,0,0,0,0
tsunami_0632,0,0,0,0,0,0,0,0,0
karhutla_0601,0,0,0,0,0,0,0,0,0
erupsi_0842,0,0,0,0,0,0,0,0,0
longsor_0457,0,0,0,0,0,0,1,0,2
kekeringan_0260,0,0,0,0,0,0,0,0,0
karhutla_0250,0,0,0,0,0,0,0,0,0
karhutla_0362,0,0,0,0,0,0,0,0,0
kekeringan_0706,0,0,0,0,0,0,0,0,0
gempa_1153,0,0,0,0,0,0,0,0,0
karhutla_0238,0,0,0,0,0,0,0,0,0
gempa_0493,0,0,0,0,0,0,0,0,0
angin_topan_0336,0,0,0,0,0,0,0,0,0
erupsi_0087,0,0,0,0,0,0,0,0,0
angin_topan_0607,0,0,0,0,0,0,0,0,0
kekeringan_0741,0,0,0,0,0,0,0,0,0
longsor_1046,0,0,0,0,0,0,0,0,0
erupsi_0792,0,0,0,0,0,0,0,0,0
longsor_0404,0,0,0,0,0,0,1,0,2
banjir_1063,0,0,0,0,0,0,0,0,0
banjir_0957,0,1,0,0,0,0,0,0,64
gempa_0920,0,0,0,0,0,0,0,0,0
kekeringan_0401,0,0,0,0,0,0,0,0,0
gempa_0361,0,0,0,0,0,0,0,0,0
erupsi_1026,0,0,0,0,0,0,0,0,0
kekeringan_0831,0,0,0,0,0,0,0,0,0
tsunami_0253,0,0,0,0,0,0,0,0,0
erupsi_0818,0,0,0,0,0,0,0,0,0
longsor_0241,0,0,0,0,0,0,0,0,0
banjir_1139,0,1,0,0,0,0,0,0,64
banjir_1052,0,0,0,0,0,0,0,0,0
tsunami_0833,0,0,0,0,0,0,0,0,0
kekeringan_0808,0,0,0,0,0,0,0,0,0
karhutla_0270,0,0,0,0,0,0,0,0,0
angin_topan_0822,0,0,0,0,0,0,0,0,0
angin_topan_0302,0,0,0,0,0,0,0,0,0
angin_topan_1103,0,0,0,0,0,0,0,0,0
karhutla_0619,0,0,0,0,1,0,0,0,8
longsor_0020,0,0,0,0,0,0,0,0,0
gempa_0585,0,0,0,1,0,0,0,0,16
longsor_1037,0,0,0,0,0,0,0,0,0
gempa_0256,0,0,0,0,0,0,0,0,0
banjir_0890,0,0,0,0,0,0,0,0,0
kekeringan_0216,0,0,0,0,0,1,0,0,4
longsor_0692,0,1,0,0,0,0,1,0,66
kekeringan_1074,0,0,0,0,0,0,0,0,0
kekeringan_0907,0,0,0,0,0,0,0,0,0
angin_topan_0494,0,0,0,0,0,0,0,0,0
tsunami_0687,0,0,0,0,0,0,0,0,0
karhutla_0614,0,0,0,0,0,0,0,0,0
gempa_1166,0,0,0,0,0,0,0,0,0
karhutla_0346,0,0,0,0,0,0,0,0,0
kekeringan_0394,0,0,0,0,0,0,0,0,0
angin_topan_0505,0,0,0,0,0,0,0,0,0
karhutla_0752,0,0,0,0,0,0,0,0,0
longsor_1154,0,0,0,0,0,0,0,0,0
banjir_1002,0,0,0,0,0,0,0,0,0
longsor_1049,0,0,0,0,0,0,0,0,0
longsor_1074,0,0,0,0,0,0,0,0,0
tsunami_1003,0,0,0,0,0,0,0,0,0
kekeringan_0693,0,0,0,0,0,0,0,0,0
karhutla_0735,0,0,0,0,0,0,0,0,0
longsor_0570,0,0,0,0,0,0,0,0,0
tsunami_0668,0,0,0,1,0,0,0,0,16
karhutla_1099,0,0,0,0,0,0,0,0,0
angin_topan_0184,0,0,0,0,0,0,0,0,0
angin_topan_1055,0,0,0,0,0,0,0,0,0
longsor_0985,0,0,0,0,0,0,0,0,0
angin_topan_0117,0,0,0,0,0,0,0,0,0
banjir_1208,0,0,0,0,0,0,0,0,0
karhutla_0342,0,0,0,0,0,0,0,0,0
longsor_0591,0,0,0,0,0,0,0,0,0
angin_topan_0290,0,0,0,0,0,0,0,0,0
angin_topan_0014,0,1,0,0,0,0,0,0,64
kekeringan_0986,0,0,0,0,0,0,0,0,0
longsor_1197,0,1,0,0,0,0,1,0,66
gempa_0200,0,0,0,0,0,0,0,0,0
banjir_0437,0,0,0,0,0,0,0,0,0
gempa_0246,0,0,0,1,0,0,0,0,16
angin_topan_0422,0,0,0,0,0,0,0,0,0
karhutla_0804,0,0,0,0,1,0,0,0,8
tsunami_0238,0,0,0,0,0,0,0,0,0
tsunami_0368,0,0,0,1,0,0,0,0,16
erupsi_0734,0,0,0,1,0,0,0,0,16
erupsi_0443,0,0,0,0,0,0,0,0,0
gempa_0793,0,0,0,1,0,0,0,0,16
kekeringan_0736,0,0,0,0,0,0,1,0,2
karhutla_0907,0,0,0,0,0,0,0,0,0
angin_topan_1186,1,0,0,0,0,0,0,0,128
gempa_0813,0,0,0,0,0,0,0,0,0
longsor_0245,0,0,0,0,0,0,0,0,0
tsunami_0572,0,0,0,0,0,0,0,0,0
erupsi_0964,0,0,0,0,0,0,0,0,0
longsor_0351,0,0,0,0,0,0,0,0,0
tsunami_0394,0,0,0,0,0,0,0,0,0
karhutla_0986,0,0,0,0,0,0,0,0,0
gempa_0499,0,0,0,0,0,0,0,0,0
gempa_0725,0,0,0,0,0,0,0,0,0
erupsi_0254,0,0,0,0,0,0,0,0,0
longsor_1010,0,0,0,0,0,0,0,0,0
tsunami_0627,0,0,0,0,0,0,0,1,1
gempa_0357,0,0,0,1,0,0,0,0,16
tsunami_1094,0,0,0,1,0,0,0,0,16
banjir_0670,0,0,0,0,0,0,0,0,0
gempa_0188,0,0,0,0,0,0,0,0,0
banjir_0937,0,1,0,0,0,0,0,0,64
angin_topan_0517,0,0,0,0,0,0,0,0,0
banjir_0666,0,0,0,0,0,0,0,0,0
kekeringan_0580,0,0,0,0,0,0,0,0,0
angin_topan_1052,0,1,0,0,0,0,0,0,64
karhutla_0468,0,0,0,0,0,0,0,0,0
tsunami_0843,0,0,0,1,0,0,0,0,16
tsunami_0382,0,0,0,0,0,0,0,0,0
gempa_1139,0,0,0,0,0,0,0,0,0
banjir_0219,0,0,0,0,0,0,0,0,0
kekeringan_0522,0,0,0,0,0,0,0,0,0
karhutla_0142,0,0,0,0,1,0,0,0,8
erupsi_0383,0,0,0,0,0,0,0,0,0
angin_topan_0837,0,0,0,0,0,0,0,0,0
tsunami_0188,0,0,0,0,0,0,0,0,0
gempa_0529,0,0,0,0,0,0,0,0,0
angin_topan_0514,0,0,0,0,0,0,0,0,0
gempa_0620,0,0,0,0,0,0,0,0,0
kekeringan_0961,0,0,0,0,0,0,0,0,0
erupsi_0052,0,0,0,1,0,0,0,0,16
erupsi_0471,0,0,0,0,0,0,0,0,0
banjir_0891,0,1,0,0,0,0,0,0,64
longsor_0527,0,0,0,0,0,0,0,0,0
tsunami_0664,0,0,0,1,0,0,0,0,16
tsunami_0553,0,0,0,0,0,0,0,0,0
kekeringan_0548,0,0,0,0,0,0,0,0,0
erupsi_0865,0,0,0,0,0,0,0,0,0
kekeringan_0213,0,0,0,0,0,0,0,0,0
angin_topan_0312,0,0,0,0,0,0,0,0,0
erupsi_0246,0,0,0,0,0,0,0,0,0
angin_topan_1035,0,0,0,0,0,0,0,0,0
angin_topan_0798,0,0,0,0,0,0,1,0,2
longsor_1200,0,0,0,0,0,0,1,0,2
tsunami_0582,0,0,0,0,0,0,0,0,0
banjir_1137,0,0,0,0,0,0,0,0,0
longsor_0248,0,0,0,0,0,0,1,0,2
banjir_1061,0,1,0,0,0,0,0,0,64
longsor_0143,0,0,0,0,0,0,0,0,0
longsor_1013,0,0,0,0,0,0,0,0,0
banjir_0262,0,1,0,0,0,0,0,0,64
gempa_0014,0,0,0,0,0,0,0,0,0
angin_topan_0781,0,0,0,0,0,0,0,0,0
erupsi_1061,0,0,1,1,0,0,0,0,48
banjir_0947,0,0,0,0,0,0,0,0,0
longsor_0395,0,0,0,0,0,0,1,0,2
banjir_1202,0,0,0,0,0,0,0,0,0
gempa_0263,0,0,0,0,0,0,0,0,0
karhutla_0400,0,0,0,0,0,0,0,0,0
banjir_0951,0,0,0,0,0,0,0,0,0
karhutla_0527,0,0,0,0,0,0,0,0,0
karhutla_0180,0,0,0,0,0,0,0,0,0
gempa_0162,0,0,0,0,0,0,0,0,0
karhutla_0521,0,0,0,0,0,0,0,0,0
gempa_0783,0,0,0,1,0,0,0,0,16
angin_topan_0544,0,0,0,0,0,0,0,0,0
kekeringan_0124,0,0,0,0,0,0,0,0,0
karhutla_0359,0,0,0,0,0,0,0,0,0
longsor_0424,0,0,0,0,0,0,0,0,0
kekeringan_0978,0,0,0,0,0,0,0,0,0
angin_topan_1008,1,0,0,0,0,0,0,0,128
kekeringan_0166,0,0,0,0,0,0,0,0,0
angin_topan_0215,0,0,0,0,0,0,0,0,0
gempa_0121,0,0,0,0,0,0,0,0,0
angin_topan_1060,0,0,0,0,0,0,0,0,0
angin_topan_0984,1,0,0,0,0,0,0,0,128
tsunami_0790,0,0,0,1,0,0,0,0,16
tsunami_0583,0,0,0,0,0,0,0,0,0
tsunami_0147,0,0,0,0,0,0,0,0,0
gempa_0558,0,0,0,0,0,0,0,0,0
kekeringan_0256,0,0,0,0,0,1,0,0,4
gempa_0329,0,0,0,1,0,0,0,0,16
kekeringan_0156,0,0,0,0,0,0,0,0,0
erupsi_0437,0,0,0,0,0,0,0,0,0
angin_topan_0878,0,0,0,0,0,0,0,0,0
erupsi_0257,0,0,1,0,0,0,0,0,32
gempa_1017,0,0,0,1,0,0,0,0,16
banjir_0589,0,1,0,0,0,0,0,0,64
tsunami_1150,0,0,0,0,0,0,0,0,0
